index,ages,list_price,num_reviews,piece_count,play_star_rating,prod_desc,prod_id,prod_long_desc,review_difficulty,set_name,star_rating,theme_name,val_star_rating,country,price_per_piece,amazon_rating
5441,7-14,41.88,4.0,391.0,5.0,Stage a historic Porsche race!,75888,"Prepare for a modern vs. classic race with LEGO® Speed Champions versions of the awesome Porsche 911 RSR and 911 Turbo 3.0 cars, featuring minifigure cockpits, removable windshields and authentic design details. This building toy includes 3 minifigures, a lap counter, pit wall with a race-position board, and checkered flag elements to play out race scenarios.
Includes 3 minifigures: 2 Porsche 911 RSR racing drivers and a classic Porsche racing driver.
The race-ready, buildable Porsche 911 RSR and Porsche 911 Turbo 3.0 cars each feature a minifigure cockpit with removable windshield, wheels with rubber tires, authentic design details, racing colors and race-graphics stickers.
Remove the windshields to place a minifigure in each car.
Pit wall features a curb, fence, adjustable race-position board and a checkered flag element.
Also includes an adjustable lap counter with lap numbers 1, 2, 3 and 4.
Accessory elements includes the Porsche racing drivers’ helmets.
This building toy is suitable for ages 7-14.
Porsche 911 RSR measures over 1” (5cm) high, 6” (17cm) long and 2” (6cm) wide.
Porsche 911 Turbo 3.0 measures over 1” (4cm) high, 5” (15cm) long and 2” (6cm) wide.
Pit wall measures over 3” (8cm) high, 6” (17cm) wide and 3” (8cm) deep.
Lap counter measures over 1” (3cm) high, 1” (3cm) wide and under 1” (1cm) deep.",Average,Porsche 911 RSR and 911 Turbo 3.0,4.8,Speed Champions,4.8,DN,0.10710997442455243,4.8
5442,7-14,15.6,9.0,183.0,4.8,"Build, display and race the 1968 Ford Mustang Fastback!",75884,"Create a buildable LEGO® Speed Champions version of a classic car—the 1968 Ford Mustang Fastback. Ideal for display or racing, it features a minifigure cockpit, removable windshield, wheels with rubber tires and gold-colored rims, and authentic design details. This construction toy includes a minifigure and buildable ‘timing' board to play out race scenarios.
Includes a classic Ford racing driver minifigure.
The race-ready, buildable 1968 Ford Mustang Fastback vehicle features a minifigure cockpit with removable windshield, wheels with rubber tires and gold-colored rims, transparent light-style elements, racing colors, race-graphics stickers and authentic design details.
Remove the windshield to place the minifigure in the car.
Includes a buildable ‘timing' board with digital display and Ford logo stickers.
Also includes the Ford racing driver’s helmet.
This construction toy is suitable for ages 7-14.
1968 Ford Mustang Fastback measures over 1” (5cm) high, 5” (14cm) long and 2” (6cm) wide.
‘Timing’ board measures over 2” (6cm) high, 1” (4cm) wide and under 1” (1cm) deep.",Easy,1968 Ford Mustang Fastback,4.9,Speed Champions,4.8,DN,0.08524590163934426,Error 2
5443,7-14,15.6,3.0,179.0,5.0,Team up with Ferrari “Scuderia Corsa” and triumph!,75886,"Create a buildable LEGO® Speed Champions version of the car that won the 2016 IMSA SportsCar series—the Ferrari 488 GT3 “Scuderia Corsa”, featuring a minifigure cockpit, removable windshield and authentic design details. This construction toy includes a minifigure and trophy to play out race scenarios.
Includes a Ferrari “Scuderia Corsa” racing driver minifigure.
The race-ready, buildable Ferrari 488 GT3 “Scuderia Corsa” features a minifigure cockpit with removable windshield, wheels with rubber tires, authentic design details, racing colors and race-graphics stickers.
Remove the windshield to place the minifigure in the car.
Includes a trophy element.
Also includes the Ferrari racing driver's helmet.
This construction toy is suitable for ages 7-14.
Ferrari 488 GT3 “Scuderia Corsa” measures over 1” (5cm) high, 6” (17cm) long and 2” (6cm) wide.
Trophy measures over 1” (3cm) high.",Easy,Ferrari 488 GT3 “Scuderia Corsa”,5.0,Speed Champions,5.0,DN,0.08715083798882681,4.8
5444,7-14,15.6,13.0,203.0,4.5,Drive the Fiesta M-Sport WRC to victory!,75885,"Display and race a buildable LEGO® Speed Champions version of the Fiesta M-Sport WRC, featuring a minifigure cockpit, removable windshield, 2 interchangeable hoods—including one with spotlight-style elements to play out low-light/nighttime racing scenarios, and authentic design details. This cool toy for kids includes a minifigure.
Includes a Ford M-Sport rally racing driver minifigure.
The race-ready, buildable Ford Fiesta M-Sport WRC features a minifigure cockpit with removable windshield, 2 interchangeable hoods—including one with spotlight-style elements, wheels with rubber tires, transparent light-style elements, authentic design details, racing colors and race-graphics stickers.
Remove the windshield to place the minifigure in the car.
Also includes the Ford racing driver's helmet.
This cool toy for kids is suitable for ages 7-14.
Ford Fiesta M-Sport WRC measures over 2” (6cm) high, 5” (13cm) long and 2” (6cm) wide.
Alternative hood measures over 1” (5cm) high and under 1” (2cm) wide and 1” (1cm) deep.",Average,Ford Fiesta M-Sport WRC,4.5,Speed Champions,4.5,DN,0.07684729064039408,Error 2
5445,7-14,15.6,3.0,163.0,5.0,Race to win a 24-hour race with the Porsche 919 Hybrid!,75887,"Create a buildable LEGO® Speed Champions version of the Porsche 919 Hybrid endurance car, featuring a minifigure cockpit, removable windshield and authentic design details. This cool toy for kids includes a minifigure, plus a start/finish post and a laptop element to play out race scenarios.
Includes a Porsche racing driver minifigure.
The race-ready, buildable Porsche 919 Hybrid features a minifigure cockpit with removable windshield, wheels with rubber tires, authentic design details, racing colors and race-graphics stickers.
Remove the windshield to place the minifigure in the car.
Includes a racing start/finish post with a translucent-green light-style element.
This cool toy for kids is suitable for ages 7-14.
Accessory elements includes a laptop and Porsche racing driver’s helmet.
Porsche 919 Hybrid measures over 1” (5cm) high, 5” (15cm) long and 2” (6cm) wide.
Start/finish post measures over 2” (6cm) high, 1” (3cm) wide and under 1” (2cm) deep.",Easy,Porsche 919 Hybrid,5.0,Speed Champions,5.0,DN,0.09570552147239264,4.7
5446,8-14,107.88,8.0,941.0,4.6,Play every role of a top motor racing team on race day!,75883,"Role-play an entire race day with the MERCEDES AMG PETRONAS Formula One™ Team with this richly detailed LEGO® Speed Champions set, featuring 2 buildable Mercedes F1 W07 Hybrid cars. Packed with play-starting features and functions, it includes a fully equipped pit garage with car jack function, and a pit wall with monitor, checkered flag and translucent start-finish light-style elements. Dial up the big-race atmosphere with the TV camera rig with an adjustable camera arm, plus a grandstand with big screen and rotate function to reveal the winner’s podium. Includes eight minifigures.
Includes eight minifigures: two MERCEDES AMG PETRONAS Formula One™ Team drivers, team manager, two engineers, hot dog vendor, cameraman and a race fan.
The MERCEDES AMG PETRONAS Formula One™ Team set features a grandstand, pit garage, pit wall, TV rig and two Mercedes F1 W07 Hybrid racing cars.
The grandstand has minifigure seats, a media center, big screen with race info graphics and rotate function to reveal the other side of the screen (with winners graphic) and a victory podium with a gold-colored trophy element, plus translucent light elements
The pit garage includes a car jack function, two mounted computer screens with driver information and assorted elements, including a wheel jack, two spare wheels, two spare wheel caps, five wrenches, drill, oil can, hammer, ‘Stop’ lollipop sign and a team logo.
The detailed pit wall includes a start-finish line with translucent green, orange and red light elements, plus a monitor and checkered flag elements.
The race-ready, buildable Mercedes F1 W07 Hybrid racing cars each feature a minifigure cockpit, wheels with rubber tires, authentic design details and race livery stickers.
Get a bird’s eye view of the race at the hairpin corner with the TV camera rig featuring an adjustable camera arm and camera-style element.
Watch the race with the race fan minifigure at the racing corner barrier with a high wall and doorway.
Also includes a hot dog stand with a parasol and hot dog element.
Accessory elements include two racing driver helmets.
This set offers an age-appropriate build and play experience for ages 8+.
Grandstand measures over 7” (20cm) high, 8” (21cm) wide and 3” (10cm) deep.
Pit garage measures over 5” (14cm) high, 11” (28cm) wide and 7” (18cm) deep.
Corner barrier measures over 2” (7cm) high, 8” (22cm) wide and 4” (12cm) deep.
Hairpin corner with camera rig measures over 3” (8cm) high, 3” (10cm) wide and 8” (22cm) deep.
Pit wall measures over 2” (7cm) high, 7” (19cm) wide and 1” (3cm) deep.
Mercedes F1 W07 Hybrid cars each measure over 1” (4cm) high, 5” (14cm) long and 2” (6cm) wide.
Hot dog stand measures over 2” (7cm) high, 1” (5cm) wide and 1” (3cm) deep.",Average,MERCEDES AMG PETRONAS Formula One™ Team,4.6,Speed Champions,4.3,DN,0.11464399574920298,5.0
5447,7-14,36.0,12.0,366.0,4.5,Race your friends to win a 24-hour race!,75881,"Get set for a historic race with LEGO® Speed Champions versions of the stunning 2016 Ford GT and 1966 Ford GT40 endurance cars. Each car features space for a racing driver minifigure, wheels with rubber tires, removable windshields and iconic details. With a race marshal minifigure plus a victory podium with a gold-colored trophy and checkered flag element, there’s everything needed to role-play a modern vs. classic 24-hour race. Includes three minifigures.
Includes three minifigures: 2016 Ford GT racing driver, 1966 Ford GT40 racing driver and a race marshal.
The race-ready, buildable 2016 Ford GT and 1966 Ford GT40 cars each feature a minifigure cockpit, wheels with rubber tires, removable windshield, plus authentic colors, design details and race-graphics stickers.
The victory podium features play-starting elements including a checkered flag and a gold-colored trophy.
Racing driver minifigures have authentic 2016 and 1966 race suit decoration.
Accessory elements include two racing driver helmets and the race marshal’s flag.
This set offers an age-appropriate build and play experience for ages 7+.
2016 Ford GT measures over 1” (4cm) high, 6” (16cm) long and 1” (5cm) wide.
1966 Ford GT40 measures over 1” (4cm) high, 5” (15cm) long and 1” (5cm) wide.
Victory podium measures over 2” (6cm) high, 2” (6cm) wide and 1” (3cm) deep.",Easy,2016 Ford GT & 1966 Ford GT40,4.8,Speed Champions,4.4,DN,0.09836065573770492,Error 2
5448,7-14,15.6,12.0,196.0,4.5,Customize the awesome AMG GT3 to race!,75877,"Show your skills as both an engineer and driver with this buildable LEGO® Speed Champions version of the Mercedes-AMG GT3. Customizable for race or road-driving modes, it features wheels with rubber tires, yellow rims and black trims, a removable front splitter, adjustable and removable rear wing, removable windshield and authentic racing colors and race-graphics stickers. Includes a minifigure.
Includes a Mercedes-AMG racing driver minifigure.
The race-ready, buildable Mercedes-AMG GT3 vehicle features a minifigure cockpit, wheels with rubber tires, yellow rims and black trims, removable windshield, removable front splitter, adjustable and removable rear wing, and authentic Mercedes-AMG design details, racing colors and race-graphics stickers.
Customize the front and rear of the vehicle for race or road modes.
Remove the windshield to place the minifigure in the car.
Accessory elements include the Mercedes-AMG racing driver’s helmet and wrench.
This set offers an age-appropriate build and play experience for ages 7+.
Measures over 1” (4cm) high, 6” (16cm) long and 2” (6cm) wide in race mode.",Easy,Mercedes-AMG GT3,4.6,Speed Champions,4.4,DN,0.07959183673469387,Error 2
5449,7-14,15.6,10.0,161.0,4.7,"Design, build and race an incredible McLaren supercar!",75880,"Become a supercar designer and racing driver with the buildable LEGO® Speed Champions version of the McLaren 720S plus design studio. This buildable car features loads of authentic details and comes with a design desk and play-starting elements, including an original design sketch and printed 3D miniature version of the McLaren 720S. Also includes one minifigure.
Includes a McLaren designer/racing driver minifigure.
The race-ready, buildable McLaren 720S features a minifigure cockpit, wheels with rubber tires and authentic details.
The design studio has a desk and assorted elements including a lamp, coffee mug, original design sketch and printed 3D miniature version of the McLaren 720S.
Also includes the racing driver’s helmet accessory element.
Role-play as a McLaren supercar designer and racing driver.
McLaren 720S measures over 1” (4cm) high, 5” (14cm) long and 1” (5cm) wide.
Design desk measures over 1” (5cm) high, 2” (6cm) wide and 1” (4cm) deep.",Easy,McLaren 720S,4.9,Speed Champions,4.7,DN,0.0968944099378882,4.5
5450,7-14,15.6,11.0,184.0,4.8,Speed into race action with the awesome Scuderia Ferrari SF16-H!,75879,"Power to victory with this buildable LEGO® Speed Champions version of the Scuderia Ferrari SF16-H race car, featuring wheels with rubber tires and two interchangeable race numbers so you can pretend to be different Scuderia Ferrari drivers. The set also includes a pit wall with start-finish-line, pit monitor element and checkered flag with waving function, plus wrench and walkie-talkie elements to maximize the role-play fun. Includes a minifigure.
Includes a Ferrari racing driver minifigure.
The race-ready, buildable Scuderia Ferrari SF16-H features a minifigure cockpit, wheels with rubber tires, two interchangeable race numbers, plus authentic design details and race-graphics stickers.
Swap the race numbers on the car to play as different Ferrari drivers.
Also includes a pit wall featuring a start-finish line with translucent green, orange and red light elements, pit monitor element and checkered flag with waving function.
Accessory elements include two racing driver helmets, wrench and a walkie-talkie.
This set offers an age-appropriate build and play experience for ages 7+.
Scuderia Ferrari SF16-H measures over 1” (4cm) high, 5” (14cm) long and 2” (6cm) wide.
Pit wall measures over 2” (7cm) high, 3” (9cm) wide and 3” (9cm) deep.",Easy,Scuderia Ferrari SF16-H,4.7,Speed Champions,4.7,DN,0.08478260869565217,4.6
5451,7-14,15.6,19.0,181.0,4.7,Build and drive the ultimate hyper car!,75878,"Gear up for quad-turbocharged action with this buildable LEGO® Speed Champions version of one of the world’s most exclusive hyper cars—the Bugatti Chiron. This vehicle features wheels with rubber tires, a removable windshield plus iconic and realistic details. Test your driving skills with the three included marker cones. Includes a minifigure.
Includes a racing driver minifigure.
The race-ready, buildable Bugatti Chiron features a minifigure cockpit, wheels with rubber tires, removable windshield and iconic details.
Remove the windshield to place the minifigure in the car.
Also includes three marker cones.
Includes the racing driver’s helmet accessory element.
Role-play as a mechanic and champion racing driver.
This set offers an age-appropriate build and play experience for ages 7+.
Bugatti Chiron measures over 1” (4cm) high, 5” (13cm) long and 1” (5cm) wide.",Easy,Bugatti Chiron,4.9,Speed Champions,4.8,DN,0.0861878453038674,4.3
5452,9-14,179.88,4.0,1413.0,4.0,Jump to lightspeed in the Millennium Falcon!,75212,"Travel with Han Solo, Chewbacca and their friends with the LEGO® Star Wars Kessel Run Millennium Falcon. This LEGO brick version of the iconic Corellian freighter from the Han Solo movie features a 2-minifigure cockpit with detachable canopy, 2 spring-loaded shooters, sensor dish, ramp, rotating top and bottom laser turrets with 2 gunner seats, plus a detachable escape craft. This amazing Star Wars toy also features opening hull plates for easy access to the detailed interior, which includes a cargo area with couch and Dejarik hologame table, bar, bunk, missile storage compartment, and a buildable hyperdrive with repair tools. Also includes 6 minifigures and a DD-BD droid.
Includes 6 minifigures: Han Solo, Chewbacca, Qi’ra, Lando Calrissian, Quay Tolsite and a Kessel Operations Droid, plus a DD-BD droid.
Features a 2-minifigure cockpit with detachable canopy, 2 spring-loaded shooters, sensor dish, ramp, rotating top and bottom laser turrets with 2 minifigure gunner seats, detachable escape craft and opening hull plates for easy access to the detailed interior.
Interior includes a cargo area with 2 containers, navigation computer, couch and Dejarik hologame table, a bar, bunk, missile storage compartment, and a hyperdrive with repair tools.
Weapons include 2 blaster pistols, a blaster rifle and Lando’s blaster.
Also includes electrobinoculars.
Open up the hull plates and play out adventures from the Han Solo movie inside.
Play Chewbacca at Dejarik… but remember he's a sore loser!
This LEGO® Star Wars toy is suitable for ages 9-14.
Measures over 4” (11cm) high, 18” (48cm) long and 11” (30cm) wide.",Average,Kessel Run Millennium Falcon™,4.0,Star Wars™,3.8,DN,0.1273036093418259,Error 2
5453,9-14,77.88,7.0,519.0,5.0,Evade the mighty Imperial TIE Fighter!,75211,"Engage the enemy with the LEGO® Star Wars Imperial TIE Fighter! This brick-built version of the Empire’s iconic attack craft has a highly detailed design, including sturdy wings, opening minifigure cockpit and access hatch, and 2 spring-loaded shooters. This great Star Wars toy also includes 4 minifigures, including Han Solo and his accomplice Tobias Beckett.
Includes 4 minifigures: an Imperial Pilot, Han Solo, Tobias Beckett (in Mimban Stormtrooper disguise) and a Mimban Stormtrooper.
Features a highly detailed design including sturdy wings, opening minifigure cockpit and access hatch, plus 2 spring-loaded shooters.
Weapons include a blaster pistol, blaster, blaster rifle and Tobias Beckett's 2 special blasters.
Recreate epic Han Solo movie action scenes or dream up your own.
This LEGO® Star Wars toy is suitable for ages 9-14.
Measures over 9” (23cm) high, 7” (20cm) long and 7” (19cm) wide.",Average,Imperial TIE Fighter™,4.7,Star Wars™,3.7,DN,0.15005780346820807,4.8
5454,8-12,53.88,2.0,464.0,4.0,Go on the hunt with Moloch!,75210,"Recreate action-filled scenes from the Han Solo movie with this LEGO® Star Wars Moloch’s Landspeeder set. The infamous gang leader’s vehicle features an open minifigure cockpit, storage hold at the rear and hidden wheels for a cool hover effect. This Star Wars toy also has a 6-stud rapid shooter for intense action play, and an opening cage to hold the 2 Corellian Hound figures to add an extra dimension of battling fun for any LEGO Star Wars fan!
Includes Moloch and Rebolt minifigures, plus 2 Corellian Hound figures.
Features an open minifigure cockpit, opening cage for the hounds, rear storage hold, multi-stud shooter and hidden wheels for a hover effect.
Also includes Moloch’s blaster pistol and Rebolt's whip.
Play out epic Han Solo movie chase scenes with 75209 Han Solo's Landspeeder!
This LEGO® Star Wars toy is suitable for ages 8-12.
Measures over 2” (6cm) high, 6” (16cm) long and 4” (11cm) wide.",Easy,Moloch's Landspeeder™,4.5,Star Wars™,3.5,DN,0.11612068965517242,4.6
5455,7-12,30.0,5.0,229.0,4.4,Train with Luke at Yoda’s Dagobah hideout!,75208,"Reenact an iconic LEGO® Star Wars training scene at Yoda’s Hut on Dagobah. This feature-packed set includes Yoda’s swamp home with foldout training sections, from where Luke can balance boxes and stand on one arm to demonstrate his fledgling Jedi powers. There's also a Force jump function that can be attached to the front or back of the model. Jump Luke from the roof and swing from the ‘vine' with Yoda on his back. Inside, there's a folding bed, fireplace, a selection of food and furnishing elements, plus a secret compartment under the floor. There’s even a window at the side so R2-D2 can peer in! This feature-laden Star Wars toy includes 2 minifigures.
Includes Yoda and Luke Skywalker minifigures plus an R2-D2 figure.
Features foldout training sections, a detachable Force jump function, rooftop ‘vine’ swing function and a detailed interior including folding bed, fireplace, food and furnishing elements, and a secret underfloor compartment.
Carry Yoda on Luke's back as he trains.
Balance boxes, stand on one arm, pull a cool Force jump and swing from the ‘vine' like a true Jedi!
Weapons include Yoda's staff and Luke's Lightsaber.
Accessory elements include a carrot, frying pan, bottle and a snake.
This LEGO® Star Wars toy is suitable for ages 7-12.
Measures over 4” (11cm) high, 9” (25cm) long and 4” (11cm) wide.",Easy,Yoda's Hut,4.4,Star Wars™,4.2,DN,0.13100436681222707,4.8
5456,7-12,30.0,4.0,345.0,4.5,Escape to safety with Han Solo’s Landspeeder!,75209,"Recreate high-speed LEGO® Star Wars action scenes from the Han Solo movie with Han’s Landspeeder. Featuring an open 2-minifigure cockpit, opening hood with storage compartment, removable engine, rear storage compartment with secret cargo, hidden wheels for a hover effect and 2 spring-loaded shooters, this action-packed Star Wars toy also includes a Corellian Hound figure for Han and Qi'ra to battle.
Includes Han Solo and Qi’ra minifigures, plus a Corellian Hound figure.
Features an open 2-minifigure cockpit, opening hood with ammo and accessory storage, removable engine, rear storage compartment with secret cargo, hidden wheels for a hover effect, and 2 spring-loaded shooters.
Remove the engine for a much-needed overhaul.
Also includes 2 blaster pistols.
Play out epic Han Solo movie chase scenes with 75210 Moloch's Landspeeder!
This LEGO® Star Wars toy is suitable for ages 7-12.
Measures over 1” (5cm) high, 6” (16cm) long and 3” (10cm) wide.",Easy,Han Solo's Landspeeder™,4.8,Star Wars™,4.3,DN,0.08695652173913043,4.9
5460,6-12,15.6,4.0,99.0,4.3,Patrol the Empire and enforce the rule of law!,75207,"Play out Imperial law-enforcing scenarios with this imposing LEGO® Star Wars Imperial Patrol Battle Pack. Featuring a speeder with stud shooters, an Emigration Officer, Recruitment Officer and 2 Imperial Patrol Troopers, this Star Wars toy has everything your budding Imperial officer needs to keep their Star Wars minifigure collection under control!
Includes 4 minifigures: an Imperial Recruitment Officer, Imperial Emigration Officer and 2 Imperial Patrol Troopers.
Features a speeder with a minifigure seat and 2 stud shooters.
Also includes 4 stud blasters for the minifigures.
This LEGO® Star Wars toy is suitable for ages 6-12.
Speeder measures over 1” (3cm) high, 5” (13cm) long and 1” (5cm) wide.",Very Easy,Imperial Patrol Battle Pack,5.0,Star Wars™,4.0,DN,0.15757575757575756,4.8
5461,10+,12.0,1.0,149.0,2.0,Growl like a Wookiee with a LEGO® BrickHeadz™ construction character featuring Chewbacca!,41609,"This LEGO® BrickHeadz™ 41609 Chewbacca is fun to build using colorful LEGO bricks that recreate all of his iconic details from the Star Wars saga, including matted fur and ammunition belt. He also has a detachable blaster and stands on a buildable collector's baseplate with BrickHeadz logo for easy display in your home, office or anywhere you like.
Buildable LEGO® BrickHeadz™ construction character featuring Chewbacca has authentic details from the Star Wars saga, including matted fur, ammunition belt and a detachable blaster.
Each LEGO® BrickHeadz™ construction character comes with its own buildable collector's baseplate.
Have fun growing your LEGO® BrickHeadz™ collection with other characters from the Star Wars saga, and many more from your favorite TV series, games and comics.
Chewbacca toy stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square.",Very Easy,Chewbacca™,3.0,BrickHeadz,4.0,DN,0.08053691275167785,4.7
5462,10+,12.0,1.0,141.0,2.0,Be a rogue with a LEGO® BrickHeadz™ construction character featuring Han Solo!,41608,"This LEGO® BrickHeadz™ 41608 Han Solo is fun to build using colorful LEGO bricks that recreate all of his iconic details from the Star Wars saga, including a brown jacket and utility belt. He also has a detachable blaster and stands on a buildable collector's baseplate with BrickHeadz logo for easy display in your home, office or anywhere you like.
Buildable LEGO® BrickHeadz™ construction character featuring Han Solo has authentic details from the Star Wars saga, including an iconic brown jacket, utility belt and a detachable blaster.
Each LEGO® BrickHeadz™ construction character comes with its own buildable collector's baseplate featuring the BrickHeadz logo.
Have fun growing your LEGO® BrickHeadz™ collection with other characters from the Star Wars saga, and many more from your favorite TV series, games and comics.
Han Solo model stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square.",Very Easy,Han Solo™,4.0,BrickHeadz,4.0,DN,0.0851063829787234,4.9
5463,14+,539.88,84.0,4016.0,4.5,Win the battle for the Empire with the awesome Death Star!,75159,"Reenact amazing scenes from the Star Wars saga with the Empire’s ultimate planet-zapping weapon—the Death Star! With over 4,000 pieces, this fantastic model has a galaxy of intricate and authentic environments, including a superlaser control room, Imperial conference chamber, hangar bay with moving launch rack and Lord Vader’s TIE Advanced with space for Vader inside, Emperor Palpatine’s throne room, Droid maintenance room, detention block, trash compactor, tractor beam, cargo area, turbo laser with spring-loaded shooters and seats for the 2 Death Star Gunners, and 2 movable turbo laser towers. This fantastic set also includes 23 iconic minifigures and 2 Droids to ensure hours of Star Wars battle fun.
Includes 23 minifigures: Grand Moff Tarkin, Darth Vader, Emperor Palpatine, Imperial Navy Officer, Imperial Officer, 2 Stormtroopers, 2 Death Star Troopers, 2 Emperor's Royal Guards, 2 Death Star Gunners, Death Star Droid, Obi-Wan Kenobi, Chewbacca, Princess Leia, C-3PO, Han Solo, Han Solo (disguise), Luke Skywalker (Tatooine), Luke Skywalker (disguise) and Luke Skywalker (final duel), plus R2-D2, an Imperial Astromech and a Dianoga trash compactor monster.
Features a superlaser control room, Imperial conference chamber, hangar bay with moving launch rack and detachable TIE Advanced with space for Lord Vader inside, Emperor Palpatine’s throne room, Droid maintenance room, detention block, trash compactor, tractor beam, cargo area, turbo laser with spring-loaded shooters and seats for the 2 Death Star gunners, and 2 movable turbo laser towers.
Weapons include 3 Lightsabers, 4 blasters, 3 blaster pistols, 4 blaster rifles, 2 force pikes, 2 Force Lightning elements and a bowcaster.
Load up and fire the turbo laser’s spring-loaded shooters to keep the rebels at bay.
Maneuver Lord Vader’s TIE Advanced into position and prepare for launch.
Battle the Royal Guard in the throne room and then take on Palpatine himself!
Help Leia escape from the detention block and swing to safety with Luke across the chasm!
Will Obi-Wan shut down the tractor beam and help the rebels defeat the Empire?
Can you spot the Dianoga trash compactor monster?
Recreate other unforgettable scenes from the classic Star Wars films.
The perfect addition to any LEGO® Star Wars collection.
This set offers an age-appropriate building experience for ages 14 and over.
Measures over 16” (41cm) high, and 16” (42cm) wide.",Challenging,Death Star™,3.9,Star Wars™,3.5,DN,0.13443227091633467,4.3
5464,14+,215.88,86.0,1703.0,3.3,Build the ultimate LEGO® Snowspeeder!,75144,"Collect a true Star Wars classic: the T-47 Snowspeeder. This LEGO® interpretation of the iconic airspeeder that fans will remember from Star Wars: Episode V The Empire Strikes Back has all the details you'd expect, including opening airbrakes, rotating rear gun, and an opening cockpit with space for the included Rebel Snowspeeder Pilot and Rebel Snowspeeder Gunner minifigures. This model also comes with a display stand and fact plaque, so it can take pride of place in any LEGO Star Wars collection.
Includes 2 minifigures: a Rebel Snowspeeder Pilot and a Rebel Snowspeeder Gunner.
Features intricate, authentic detailing, opening airbrakes, rotating rear gun and an opening cockpit with space for the 2 included minifigures.
Attach the Snowspeeder to the stand with fact plaque to display it.
Impress your friends with this amazing recreation of a classic Star Wars Snowspeeder.
Includes 2 blaster pistols.
Accessory elements include electrobinoculars, a Snowspeeder Pilot helmet and a Snowspeeder Gunner helmet.
Snowspeeder on display stand measures over 8” (21cm) high, 15” (39cm) long and 11” (29cm) wide, and over 4” (11cm) high without stand.",Challenging,Snowspeeder™,4.3,Star Wars™,4.1,DN,0.1267645331767469,4.7
5465,14+,203.88,201.0,1996.0,3.9,Lift off for bounty-hunting adventures in the Slave I!,75060,"Track down fugitives with legendary bounty hunter, Boba Fett™ aboard the powerful Slave I! This exclusive LEGO® Star Wars™ model features a rotating cockpit and wings for flight and landing mode, plus dual shooters and hidden blasters to repel attackers. Reenact the capture of Han Solo™ in Star Wars™: Episode V The Empire Strikes Back and take off from Bespin with the carbonite-imprisoned Rebel hero in the cargo hold. Attach the stand to display this iconic ship in characteristic upright flight. Includes 4 minifigures with weapons: Boba Fett™, Bespin Guard™, Stormtrooper™ and Han Solo™.
Build the ship of the legendary bounty hunter Boba Fett
Featured in Star Wars: Episode V The Empire Strikes Back
Includes Boba Fett, Bespin Guard, Stormtrooper, Han Solo and Han Solo in carbonite
LEGO Star Wars building toys are compatible with all LEGO construction sets for creative building
Measures over 7” high, 17” long and 14” wide in landing mode
1996 pieces – For boys and girls ages 14 years old and up",Challenging,Slave I,4.8,Star Wars™,4.5,DN,0.10214428857715431,4.6
5466,9-14,167.88,31.0,1416.0,4.6,Command the fleet with the awesome First Order Star Destroyer!,75190,"Embark on galactic Star Wars: Episode VIII adventures with the First Order Star Destroyer. This huge model features armor-like panels on the outside, transparent-element engine detailing at the back and 8 side-facing stud shooters. Open out the top panels to reveal the detailed interior, featuring a working elevator leading to Snoke’s command center with a seat and mini hologram figure, bridge with seating for the crew, conference area with buildable medical droid and BB-9E droid, and a passageway leading to a detailed control room. There’s even a carry handle to take the play action into hyperspeed! This stellar set includes 5 minifigures and 2 droids.
Includes 5 minifigures: Supreme Leader Snoke, a First Order Officer, First Order Stormtrooper Sergeant, First Order Stormtrooper and a First Order Shuttle Pilot, plus BB-9E and buildable Medical Droid figures.
Features a carry handle, armor-panel detailing, 8 side-firing stud shooters and rear engine detailing. Open-out top panels reveal a detailed interior, including a working elevator to Snoke's chamber with a mini hologram figure, bridge with seating for the crew, conference area and a passageway leading to the control room with instrument panel detailing.
Weapons include 2 blasters and 2 blaster pistols.
Open out the panels for easy play access.
Lift the elevator and seat Snoke in his chamber.
This model includes over 1,400 pieces.
Measures over 5” (14cm) high, 22” (56cm) long and 12” (32cm) wide.",Average,First Order Star Destroyer™,4.8,Star Wars™,4.4,DN,0.1185593220338983,4.6
5467,9-14,143.88,33.0,1376.0,4.1,Stride into battle with the First Order Heavy Assault Walker!,75189,"Add a fearsome walker to your LEGO® Star Wars First Order army with the Heavy Assault Walker. This awesome model, based on the walker from the blockbuster Star Wars: Episode VIII movie, features tough armor-plate detailing, posable legs, posable head with opening minifigure cockpit and spring-loaded shooters, an aimable rapid-fire stud shooter on top, and detachable canisters that can be released from the rear of the walker. There’s also a storage compartment at the side with extra stud ammo and an opening hold to the rear with space for a minifigure and extra missile ammo. This amazing set also includes 5 minifigures.
Includes 5 minifigures: Captain Poe Dameron, Rey, a Resistance Trooper, First Order Walker Driver and a First Order Stormtrooper.
Features posable legs, a posable head with opening minifigure cockpit and spring-loaded shooters, aimable rapid-fire stud shooter on top, detachable canisters at the rear and opening ammo stores at the side.
Weapons include Rey's Lightsaber, 2 blasters and a blaster pistol.
Turn the handle to aim the top-mounted rapid-fire stud shooter.
Measures over 13” (35cm) high, 13” (35cm) long and 4” (12cm) wide.",Challenging,First Order Heavy Assault Walker™,4.4,Star Wars™,3.9,DN,0.1045639534883721,4.7
